CustomerKey,Recency,Frequency,Monetary,R,F,M,RFM_Score,segment,Response
5364,168,2,2701.4274999999998,2,1,3,213,New Customers,1
5365,297,3,1804.9175,3,2,2,322,Potential Loyal Customers,1
5366,23,12,200.19,1,3,2,132,Almost Lost Customers,1
5367,55,6,6639.5799999999999,1,3,3,133,Almost Lost Customers,1
5368,147,4,4684.3924999999999,2,2,3,223,Potential Loyal Customers,1
5369,300,3,5314.25,3,2,3,323,Potential Loyal Customers,1
5370,150,4,3961.0324999999998,2,2,3,223,Potential Loyal Customers,1
5371,319,2,39.980000000000004,3,1,1,311,New Customers,1
5372,353,2,14.98,3,1,1,311,New Customers,1
5373,190,5,8119.0299999999997,2,3,3,233,Potential Loyal Customers,1
5374,184,4,600.46000000000004,2,2,2,222,Potential Loyal Customers,1
5375,11,2,39.980000000000004,1,1,1,111,Lost Customers,1
5376,241,1,539.99000000000001,3,1,2,312,New Customers,1
5377,310,4,2648.0681999999997,3,2,3,323,Potential Loyal Customers,1
5378,237,2,548.98000000000002,3,1,2,312,New Customers,1
5379,393,3,565.47000000000003,3,2,2,322,Potential Loyal Customers,1
5380,142,2,54.980000000000004,2,1,1,211,New Customers,1
5381,215,2,59.980000000000004,2,1,1,211,New Customers,1
5382,233,2,2438.0599999999999,3,1,3,313,Big Spenders,0
5383,125,3,64.469999999999999,2,2,1,221,New Customers,1
5384,218,2,2983.3400000000001,2,1,3,213,New Customers,1
5385,340,4,93.460000000000008,3,2,2,322,Potential Loyal Customers,1
5386,199,3,89.969999999999999,2,2,2,222,Potential Loyal Customers,1
5387,72,4,4548.5225,1,2,3,123,Almost Lost Customers,1
5388,140,3,3018.3299999999999,2,2,3,223,Potential Loyal Customers,1
5389,56,1,21.489999999999998,1,1,1,111,Lost Customers,1
5390,160,4,1483.5681999999999,2,2,2,222,Potential Loyal Customers,1
5391,356,1,53.990000000000002,3,1,1,311,New Customers,1
5392,88,1,4.9900000000000002,1,1,1,111,Lost Customers,1
5393,134,3,1938.47,2,2,2,222,Potential Loyal Customers,1
5394,279,2,7.2800000000000002,3,1,1,311,New Customers,1
5395,193,2,3563.8400000000001,2,1,3,213,New Customers,1
5426,74,2,2329.9899999999998,1,1,3,113,Lost Customers,1
5427,58,9,6749.0500000000002,1,3,3,133,Almost Lost Customers,1
5428,155,1,4.9900000000000002,2,1,1,211,New Customers,1
5429,39,3,38.880000000000003,1,2,1,121,Lost Customers,1
5430,270,1,4.9900000000000002,3,1,1,311,New Customers,1
5431,76,9,209.83000000000001,1,3,2,132,Almost Lost Customers,1
5432,111,2,4320.6199999999999,2,1,3,213,New Customers,1
5433,405,1,2071.4196000000002,3,1,2,312,New Customers,1
5434,129,3,73.980000000000004,2,2,2,222,Potential Loyal Customers,1
5435,247,4,132.47,3,2,2,322,Potential Loyal Customers,1
5436,50,4,39.460000000000001,1,2,1,121,Lost Customers,1
5437,48,7,8156.3199999999997,1,3,3,133,Almost Lost Customers,1
5438,216,4,67.260000000000005,2,2,1,221,New Customers,1
5439,345,2,14.98,3,1,1,311,New Customers,1
5440,13,5,90.75,1,3,2,132,Almost Lost Customers,1
5441,133,11,247.90000000000001,2,3,2,232,Loyal Customers,1
5442,81,5,4411.3681999999999,1,3,3,133,Almost Lost Customers,1
5443,377,2,1174.48,3,1,2,312,New Customers,1
5444,238,5,4898.3199999999997,3,3,3,333,Best Customers,1
5445,38,4,113.96000000000001,1,2,2,122,Almost Lost Customers,1
5446,212,3,119.98,2,2,2,222,Potential Loyal Customers,1
5447,244,1,4.9900000000000002,3,1,1,311,New Customers,1
5448,317,4,3391.0324999999998,3,2,3,323,Potential Loyal Customers,1
5449,100,2,4624.9125000000004,1,1,3,113,Lost Customers,1
5450,199,1,32.600000000000001,2,1,1,211,New Customers,1
5451,27,1,69.989999999999995,1,1,1,111,Lost Customers,1
5452,142,2,38.980000000000004,2,1,1,211,New Customers,1
5453,23,3,98.969999999999999,1,2,2,122,Almost Lost Customers,1
5454,395,6,4217.2200000000003,3,3,3,333,Best Customers,1
5455,102,4,1588.5681999999999,1,2,2,122,Almost Lost Customers,1
5456,420,1,782.99000000000001,3,1,2,312,New Customers,1
5457,140,5,8143.0299999999997,2,3,3,233,Potential Loyal Customers,1
5458,48,2,603.49000000000001,1,1,2,112,Lost Customers,1
5459,130,5,6789.4596000000001,2,3,3,233,Potential Loyal Customers,1
5460,152,3,553.97000000000003,2,2,2,222,Potential Loyal Customers,1
5461,217,3,64.469999999999999,2,2,1,221,New Customers,1
5462,277,1,24.989999999999998,3,1,1,311,New Customers,1
5463,99,2,94.47999999999999,1,1,2,112,Lost Customers,1
5464,312,5,202.45999999999998,3,3,2,332,Potential Loyal Customers,1
5465,115,3,3917.5425,2,2,3,223,Potential Loyal Customers,1
5466,347,1,539.99000000000001,3,1,2,312,New Customers,1
5467,242,2,1223.8399999999999,3,1,2,312,New Customers,1
5468,35,3,5997.3299999999999,1,2,3,123,Almost Lost Customers,1
5469,168,2,1750.98,2,1,2,212,New Customers,1
5470,141,4,3034.0681999999997,2,2,3,223,Potential Loyal Customers,1
5471,17,2,7.2800000000000002,1,1,1,111,Lost Customers,1
5472,224,1,4.9900000000000002,2,1,1,211,New Customers,1
5473,185,7,6999.0924999999997,2,3,3,233,Potential Loyal Customers,1
5474,332,2,7.2800000000000002,3,1,1,311,New Customers,1
5475,263,3,77.269999999999996,3,2,2,322,Potential Loyal Customers,1
5476,294,3,553.97000000000003,3,2,2,322,Potential Loyal Customers,1
5477,246,2,39.980000000000004,3,1,1,311,New Customers,1
5478,120,2,6.2800000000000002,2,1,1,211,New Customers,1
5479,119,9,7000.8725000000004,2,3,3,233,Potential Loyal Customers,1
5480,258,3,2462.5500000000002,3,2,3,323,Potential Loyal Customers,1
5481,245,3,68.969999999999999,3,2,1,321,New Customers,1
5482,229,1,4.9900000000000002,2,1,1,211,New Customers,1
5483,47,9,7212.0599999999995,1,3,3,133,Almost Lost Customers,1
5484,20,5,127.26000000000001,1,3,2,132,Almost Lost Customers,1
5485,207,2,1174.48,2,1,2,212,New Customers,1
5486,279,2,7.2800000000000002,3,1,1,311,New Customers,1
5487,87,5,106.95,1,3,2,132,Almost Lost Customers,1
5488,177,3,756.33000000000004,2,2,2,222,Potential Loyal Customers,1
5489,114,3,36.269999999999996,2,2,1,221,New Customers,1
5490,369,3,2398.0500000000002,3,2,3,323,Potential Loyal Customers,1
5491,46,3,56.960000000000001,1,2,1,121,Lost Customers,1
5492,267,3,38.880000000000003,3,2,1,321,New Customers,1
5493,339,2,13.98,3,1,1,311,New Customers,1
5494,31,3,71.580000000000013,1,2,1,121,Lost Customers,1
5495,81,1,3.9900000000000002,1,1,1,111,Lost Customers,1
5496,34,3,4659.9025000000001,1,2,3,123,Almost Lost Customers,1
5497,283,5,2564.9200000000001,3,3,3,333,Best Customers,1
5498,221,4,86.950000000000003,2,2,2,222,Potential Loyal Customers,1
5499,686,1,2049.0981999999999,3,1,2,312,New Customers,1
5500,340,2,29.93,3,1,1,311,New Customers,1
5877,76,7,6848.0681999999997,1,3,3,133,Almost Lost Customers,1
5878,120,5,53.210000000000001,2,3,1,231,Small Spenders,1
5879,32,4,91.259999999999991,1,2,2,122,Almost Lost Customers,1
5880,113,2,78.97999999999999,2,1,2,212,New Customers,1
5881,57,2,548.98000000000002,1,1,2,112,Lost Customers,1
5882,197,3,33.43,2,2,1,221,New Customers,1
5883,316,2,1249.8399999999999,3,1,2,312,New Customers,1
5884,221,3,76.960000000000008,2,2,2,222,Potential Loyal Customers,1
5885,140,5,105.95,2,3,2,232,Loyal Customers,1
5886,176,3,3001.0425,2,2,3,223,Potential Loyal Customers,1
5887,144,4,3159.9499999999994,2,2,3,223,Potential Loyal Customers,1
5888,84,4,50.230000000000004,1,2,1,121,Lost Customers,1
5889,141,3,64.969999999999999,2,2,1,221,New Customers,1
5890,245,4,5306.54,3,2,3,323,Potential Loyal Customers,1
5891,202,3,1538.5781999999999,2,2,2,222,Potential Loyal Customers,1
5892,33,2,38.980000000000004,1,1,1,111,Lost Customers,1
5893,389,4,5744.25,3,2,3,323,Potential Loyal Customers,1
5894,270,1,4.9900000000000002,3,1,1,311,New Customers,1
5895,356,3,60.470000000000006,3,2,1,321,New Customers,1
5896,184,2,6021.6199999999999,2,1,3,213,New Customers,1
5897,245,3,4919.3000000000002,3,2,3,323,Potential Loyal Customers,1
5898,197,2,23.779999999999998,2,1,1,211,New Customers,1
5899,333,2,39.990000000000002,3,1,1,311,New Customers,1
5900,297,2,53.980000000000004,3,1,1,311,New Customers,1
5901,298,4,113.46000000000001,3,2,2,322,Potential Loyal Customers,1
5902,132,6,75.739999999999995,2,3,2,232,Loyal Customers,1
5903,320,3,27.77,3,2,1,321,New Customers,1
5904,87,1,1700.99,1,1,2,112,Lost Customers,1
5905,349,4,2442.54,3,2,3,323,Potential Loyal Customers,1
5906,218,3,2457.3299999999999,2,2,3,223,Potential Loyal Customers,1
5907,61,2,1155.48,1,1,2,112,Lost Customers,1
5908,40,7,6145.0699999999997,1,3,3,133,Almost Lost Customers,1
5909,146,3,36.960000000000001,2,2,1,221,New Customers,1
5910,227,2,59.980000000000004,2,1,1,211,New Customers,1
5911,129,4,4171.6199999999999,2,2,3,223,Potential Loyal Customers,1
5912,299,2,1155.48,3,1,2,312,New Customers,1
5913,94,2,30.969999999999999,1,1,1,111,Lost Customers,1
5914,52,5,1633.9400000000001,1,3,2,132,Almost Lost Customers,1
5915,319,1,53.990000000000002,3,1,1,311,New Customers,1
5916,379,3,1728.27,3,2,2,322,Potential Loyal Customers,1
5917,303,1,29.989999999999998,3,1,1,311,New Customers,1
5918,90,4,573.41999999999996,1,2,2,122,Almost Lost Customers,1
5919,115,1,24.989999999999998,2,1,1,211,New Customers,1
5920,7,10,184.71000000000001,1,3,2,132,Almost Lost Customers,1
5921,66,3,15.23,1,2,1,121,Lost Customers,1
5922,948,1,3578.27,3,1,3,313,Big Spenders,0
5923,271,1,539.99000000000001,3,1,2,312,New Customers,1
5924,0,3,49.969999999999999,1,2,1,121,Lost Customers,1
5925,166,3,77.269999999999996,2,2,2,222,Potential Loyal Customers,1
5926,36,3,71.580000000000013,1,2,1,121,Lost Customers,1
5927,259,3,38.880000000000003,3,2,1,321,New Customers,1
5928,118,6,4587.9596000000001,2,3,3,233,Potential Loyal Customers,1
5929,190,3,3016.0681999999997,2,2,3,223,Potential Loyal Customers,1
5930,348,2,1754.98,3,1,2,312,New Customers,1
5931,60,2,1735.98,1,1,2,112,Lost Customers,1
5932,79,4,1723.96,1,2,2,122,Almost Lost Customers,1
5933,347,2,11.940000000000001,3,1,1,311,New Customers,1
5934,25,3,128.97,1,2,2,122,Almost Lost Customers,1
5935,158,9,182.83000000000001,2,3,2,232,Loyal Customers,1
5936,313,1,24.989999999999998,3,1,1,311,New Customers,1
5937,178,3,68.969999999999999,2,2,1,221,New Customers,1
5938,313,4,571.72000000000003,3,2,2,322,Potential Loyal Customers,1
5939,339,2,1249.8399999999999,3,1,2,312,New Customers,1
5940,228,3,71.580000000000013,2,2,1,221,New Customers,1
5941,50,1,1120.49,1,1,2,112,Lost Customers,1
5942,184,2,3142.4481999999998,2,1,3,213,New Customers,1
5943,80,3,1779.47,1,2,2,122,Almost Lost Customers,1
5944,744,1,2181.5625,3,1,3,313,Big Spenders,0
5945,195,5,3103.3099999999999,2,3,3,233,Potential Loyal Customers,1
5946,60,1,2294.9899999999998,1,1,3,113,Lost Customers,1
5947,308,2,2419.0599999999999,3,1,3,313,Big Spenders,0
5948,265,1,34.990000000000002,3,1,1,311,New Customers,1
5949,183,4,5950.2299999999996,2,2,3,223,Potential Loyal Customers,1
5950,13,6,66.25,1,3,1,131,Lost Customers,1
5951,85,3,67.930000000000007,1,2,1,121,Lost Customers,1
5952,95,4,578.46000000000004,1,2,2,122,Almost Lost Customers,1
5953,136,1,69.989999999999995,2,1,1,211,New Customers,1
5954,55,4,2677.0681999999997,1,2,3,123,Almost Lost Customers,1
5955,130,4,604.46000000000004,2,2,2,222,Potential Loyal Customers,1
5956,212,8,8376.2800000000007,2,3,3,233,Potential Loyal Customers,1
5957,168,2,26.969999999999999,2,1,1,211,New Customers,1
5958,208,2,548.98000000000002,2,1,2,212,New Customers,1
5959,259,3,93.980000000000004,3,2,2,322,Potential Loyal Customers,1
5960,325,4,588.96000000000004,3,2,2,322,Potential Loyal Customers,1
5961,393,4,567.75999999999999,3,2,2,322,Potential Loyal Customers,1
5962,80,3,5971.3299999999999,1,2,3,123,Almost Lost Customers,1
5963,303,4,1339.9200000000001,3,2,2,322,Potential Loyal Customers,1
5964,112,3,62.269999999999996,2,2,1,221,New Customers,1
5965,42,8,4965.7799999999997,1,3,3,133,Almost Lost Customers,1
5966,107,2,12.940000000000001,1,1,1,111,Lost Customers,1
5967,48,3,1149.47,1,2,2,122,Almost Lost Customers,1
5968,348,3,47.940000000000005,3,2,1,321,New Customers,1
5969,77,3,565.47000000000003,1,2,2,122,Almost Lost Customers,1
5970,263,1,69.989999999999995,3,1,1,311,New Customers,1
5971,359,2,12.940000000000001,3,1,1,311,New Customers,1
5972,14,2,58.980000000000004,1,1,1,111,Lost Customers,1
5973,89,4,1631.46,1,2,2,122,Almost Lost Customers,1
5974,91,5,1952.45,1,3,2,132,Almost Lost Customers,1
5975,17,2,68.489999999999995,1,1,1,111,Lost Customers,1
5976,267,3,32.270000000000003,3,2,1,321,New Customers,1
5977,360,1,1120.49,3,1,2,312,New Customers,1
5978,113,2,1754.98,2,1,2,212,New Customers,1
5979,108,4,67.170000000000002,1,2,1,121,Lost Customers,1
5980,107,5,114.96000000000001,1,3,2,132,Almost Lost Customers,1
5981,92,2,59.980000000000004,1,1,1,111,Lost Customers,1
5982,297,2,39.980000000000004,3,1,1,311,New Customers,1
5983,197,3,60.470000000000006,2,2,1,221,New Customers,1
5984,198,2,548.98000000000002,2,1,2,212,New Customers,1
5985,3,1,4.9900000000000002,1,1,1,111,Lost Customers,1
5986,269,3,64.969999999999999,3,2,1,321,New Customers,1
5987,31,7,6699.5699999999997,1,3,3,133,Almost Lost Customers,1
5988,143,4,4469.4696000000004,2,2,3,223,Potential Loyal Customers,1
5989,212,2,14.98,2,1,1,211,New Customers,1
5990,161,4,4229.3199999999997,2,2,3,223,Potential Loyal Customers,1
5991,57,1,2294.9899999999998,1,1,3,113,Lost Customers,1
5992,39,4,102.93000000000001,1,2,2,122,Almost Lost Customers,1
5993,280,5,6093.1999999999998,3,3,3,333,Best Customers,1
5994,246,1,24.989999999999998,3,1,1,311,New Customers,1
5995,189,6,8179.0299999999997,2,3,3,233,Potential Loyal Customers,1
5996,118,1,1700.99,2,1,2,212,New Customers,1
5997,84,4,4448.5681999999997,1,2,3,123,Almost Lost Customers,1
5998,135,2,1155.48,2,1,2,212,New Customers,1
5999,277,5,5948.2399999999998,3,3,3,333,Best Customers,1
6000,98,15,471.11000000000001,1,3,2,132,Almost Lost Customers,1
6001,170,2,13.98,2,1,1,211,New Customers,1
6002,255,3,36.269999999999996,3,2,1,321,New Customers,1
6003,299,2,13.98,3,1,1,311,New Customers,1
6004,345,4,556.25999999999999,3,2,2,322,Potential Loyal Customers,1
6005,138,4,3092.9599999999996,2,2,3,223,Potential Loyal Customers,1
6006,257,1,4.9900000000000002,3,1,1,311,New Customers,1
6007,249,3,1938.47,3,2,2,322,Potential Loyal Customers,1
6008,245,2,1174.48,3,1,2,312,New Customers,1
6009,72,3,92.969999999999999,1,2,2,122,Almost Lost Customers,1
6010,65,3,67.930000000000007,1,2,1,121,Lost Customers,1
6011,232,4,2407.04,3,2,3,323,Potential Loyal Customers,1
6012,174,4,561.91999999999996,2,2,2,222,Potential Loyal Customers,1
6013,192,3,42.969999999999999,2,2,1,221,New Customers,1
6014,83,6,3110.8099999999999,1,3,3,133,Almost Lost Customers,1
6015,14,2,39.980000000000004,1,1,1,111,Lost Customers,1
6016,291,4,2520.8299999999999,3,2,3,323,Potential Loyal Customers,1
6017,140,1,29.989999999999998,2,1,1,211,New Customers,1
6018,136,4,45.219999999999999,2,2,1,221,New Customers,1
6019,95,3,4464.4796000000006,1,2,3,123,Almost Lost Customers,1
6020,353,3,67.930000000000007,3,2,1,321,New Customers,1
6021,147,2,39.980000000000004,2,1,1,211,New Customers,1
6022,80,6,171.44,1,3,2,132,Almost Lost Customers,1
6023,29,4,71.960000000000008,1,2,1,121,Lost Customers,1
6024,303,1,32.600000000000001,3,1,1,311,New Customers,1
6025,589,1,782.99000000000001,3,1,2,312,New Customers,1
6026,279,3,69.969999999999999,3,2,1,321,New Customers,1
6027,48,6,7226.3799999999992,1,3,3,133,Almost Lost Customers,1
6028,349,4,2493.54,3,2,3,323,Potential Loyal Customers,1
6029,11,2,13.98,1,1,1,111,Lost Customers,1
6030,104,3,3177.4381999999996,1,2,3,123,Almost Lost Customers,1
6031,242,2,2120.9274999999998,3,1,3,313,Big Spenders,0
6032,312,4,1184.46,3,2,2,322,Potential Loyal Customers,1
6033,330,4,98.960000000000008,3,2,2,322,Potential Loyal Customers,1
6034,229,5,4526.5225,2,3,3,233,Potential Loyal Customers,1
6035,29,4,71.950000000000003,1,2,1,121,Lost Customers,1
6036,317,3,1331.97,3,2,2,322,Potential Loyal Customers,1
6037,57,5,2771.5225,1,3,3,133,Almost Lost Customers,1
6038,110,4,600.46000000000004,2,2,2,222,Potential Loyal Customers,1
6039,316,4,5930.2299999999996,3,2,3,323,Potential Loyal Customers,1
6040,202,4,110.46000000000001,2,2,2,222,Potential Loyal Customers,1
6041,136,2,39.980000000000004,2,1,1,211,New Customers,1
6042,80,3,553.97000000000003,1,2,2,122,Almost Lost Customers,1
6043,193,8,8161.9999999999991,2,3,3,233,Potential Loyal Customers,1
6044,326,3,579.97000000000003,3,2,2,322,Potential Loyal Customers,1
6045,17,36,757.26999999999998,1,3,2,132,Almost Lost Customers,1
6046,183,5,2420.4599999999996,2,3,3,233,Potential Loyal Customers,1
6047,244,3,69.969999999999999,3,2,1,321,New Customers,1
6048,282,4,4803.3199999999997,3,2,3,323,Potential Loyal Customers,1
6049,354,2,1754.98,3,1,2,312,New Customers,1
6050,54,4,3942.0324999999998,1,2,3,123,Almost Lost Customers,1
6051,63,4,4132.2399999999998,1,2,3,123,Almost Lost Customers,1
6052,130,1,4.9900000000000002,2,1,1,211,New Customers,1
6053,201,2,7.2800000000000002,2,1,1,211,New Customers,1
6054,40,2,34.979999999999997,1,1,1,111,Lost Customers,1
6055,277,3,3936.5425,3,2,3,323,Potential Loyal Customers,1
6056,944,1,3578.27,3,1,3,313,Big Spenders,0
6057,59,2,7.2800000000000002,1,1,1,111,Lost Customers,1
6058,70,3,2351.9599999999996,1,2,3,123,Almost Lost Customers,1
6059,34,1,49.990000000000002,1,1,1,111,Lost Customers,1
6060,368,2,1170.48,3,1,2,312,New Customers,1
6061,76,2,2297.2799999999997,1,1,3,113,Lost Customers,1
6062,322,2,3882.5524999999998,3,1,3,313,Big Spenders,0
6063,338,3,149.93000000000001,3,2,2,322,Potential Loyal Customers,1
6064,97,4,588.96000000000004,1,2,2,122,Almost Lost Customers,1
6065,119,3,1538.5781999999999,2,2,2,222,Potential Loyal Customers,1
6066,94,2,791.47000000000003,1,1,2,112,Lost Customers,1
6067,235,6,2845.5225,3,3,3,333,Best Customers,1
6068,170,5,6139.5900000000001,2,3,3,233,Potential Loyal Customers,1
6069,51,6,105.75,1,3,2,132,Almost Lost Customers,1
6070,157,3,36.269999999999996,2,2,1,221,New Customers,1
6071,103,6,131.75,1,3,2,132,Almost Lost Customers,1
6072,79,4,97.960000000000008,1,2,2,122,Almost Lost Customers,1
6073,585,1,2049.0981999999999,3,1,2,312,New Customers,1
6074,92,4,5913.2399999999998,1,2,3,123,Almost Lost Customers,1
6075,347,2,58.980000000000004,3,1,1,311,New Customers,1
6076,163,2,78.97999999999999,2,1,2,212,New Customers,1
6077,4,5,280.75999999999999,1,3,2,132,Almost Lost Customers,1
6078,221,2,1170.48,2,1,2,212,New Customers,1
6079,773,1,3374.9899999999998,3,1,3,313,Big Spenders,0
6080,62,3,61.969999999999999,1,2,1,121,Lost Customers,1
6081,199,4,119.96000000000001,2,2,2,222,Potential Loyal Customers,1
6082,6,3,68.969999999999999,1,2,1,121,Lost Customers,1
6083,132,4,100.27000000000001,2,2,2,222,Potential Loyal Customers,1
6084,45,6,6677.3800000000001,1,3,3,133,Almost Lost Customers,1
6085,92,2,39.980000000000004,1,1,1,111,Lost Customers,1
6086,97,3,23.969999999999999,1,2,1,121,Lost Customers,1
6087,328,5,6135.0900000000001,3,3,3,333,Best Customers,1
6088,349,2,23.779999999999998,3,1,1,311,New Customers,1
6089,59,3,3321.2595999999999,1,2,3,123,Almost Lost Customers,1
6090,98,3,553.97000000000003,1,2,2,122,Almost Lost Customers,1
6091,257,3,81.460000000000008,3,2,2,322,Potential Loyal Customers,1
6092,103,5,76.939999999999998,1,3,2,132,Almost Lost Customers,1
6093,87,5,4504.4596000000001,1,3,3,133,Almost Lost Customers,1
6094,361,2,7.2800000000000002,3,1,1,311,New Customers,1
6095,119,4,82.260000000000005,2,2,2,222,Potential Loyal Customers,1
6096,163,5,4651.1099999999997,2,3,3,233,Potential Loyal Customers,1
6097,223,6,177.94,2,3,2,232,Loyal Customers,1
6098,103,3,773.63,1,2,2,122,Almost Lost Customers,1
6099,237,5,4367.0181999999995,3,3,3,333,Best Customers,1
6100,116,2,78.97999999999999,2,1,2,212,New Customers,1
6101,327,2,2419.0599999999999,3,1,3,313,Big Spenders,0
6102,127,4,194.98000000000002,2,2,2,222,Potential Loyal Customers,1
